id,gender,age,location,F1-all,F1-an,F1-ask,F1-carry,F1-dark,F1-don't,F1-greasy,F1-had,F1-in,F1-like,F1-me,F1-oily,F1-rag,F1-she,F1-suit,F1-that,F1-to,F1-wash,F1-water,F1-year,F1-your,F2-all,F2-an,F2-ask,F2-carry,F2-dark,F2-don't,F2-greasy,F2-had,F2-in,F2-like,F2-me,F2-oily,F2-rag,F2-she,F2-suit,F2-that,F2-to,F2-wash,F2-water,F2-year,F2-your
SCN0,0,26,northern,783.3481297717453,571.7008871841399,645.4051977313367,707.0948206260322,724.4810566517694,673.6843667649874,407.69368774993023,833.6105254476888,605.3088654924679,739.5012391777935,616.8620898466759,501.8539947477791,826.3666874209587,412.019814681986,498.6351155501223,816.6525743242725,475.2540281668124,826.9710605343615,716.948102332835,490.9415432283273,470.6439127678452,1220.3961114132587,2173.9732458292315,1084.77742622793,1955.6399663491263,1623.8343763655078,1709.5261940105352,2641.0704800544554,1892.885196217688,2386.398818772329,1583.1516502896895,2605.06067125706,2015.0387017152043,1771.45350804822,2543.2151551606944,2090.6636380469376,1815.764223436384,2455.3065353399907,1380.6172563044831,1119.1267327893167,2419.734729122344,1936.009728867572
SDB0,1,28,western,682.857946254716,628.6132251149587,767.2726938591157,487.8298556056757,595.7871692132159,642.2073100854427,391.9377066898182,710.7213142745165,519.8860386632456,604.6081595830462,479.367839409661,465.9066319447524,686.1184510852698,431.4243642807232,414.9253898518944,613.424952872561,422.4094999463538,668.7002780905958,598.3829740928238,414.5124342047692,427.9849683572819,1082.6057960825797,1883.415349483207,1576.6038623925897,1917.246296611539,1450.6315982483752,1159.234801570698,2048.128522674949,1701.9835610955884,1803.2874192760755,1379.7848469967869,2091.82924823541,1824.117110057184,1429.201518374491,1989.585175074057,1627.2494101526663,1498.7567702305516,1760.203984218131,1107.6216595898836,1097.6295630358088,1944.7060073746625,1830.3122101907732
SDC0,0,24,southern,788.4145353076693,665.1224595330427,780.0946718179346,571.8823892498814,724.1772713166088,605.3591911475243,497.80428243419976,742.3025486380424,582.0099132594376,757.7112295071544,553.3675544794086,606.1775997914413,742.9884845502568,298.0866713605424,464.7422685978609,832.6925116679898,857.4121759162374,742.1854513111581,687.9947638090471,461.05891455688135,455.3997816172003,1221.9026793816067,2272.3151430255703,2076.7953592708063,2204.1425177504125,1487.669745666611,1958.0934947653177,2408.6479672274777,2091.1589362566933,2399.802335680892,1554.5698525290616,2353.427217278288,1849.0199732890471,1618.7722897269944,2596.2400397452543,2113.4181322772,1669.1086366102393,2171.290215960356,1272.4132682035224,1249.0266913551657,1975.999080941941,2051.974223303764
SDH0,1,24,southern,649.6981623233333,586.8148475491708,674.4674728596519,468.6345806997893,622.0523327943891,668.8323283442937,389.4445004867209,615.4076576662223,504.8608921179244,673.8363138567623,500.1128848415464,450.4140078652481,687.1507340829697,415.0912678144911,421.1012727250433,638.6360576921277,436.1392912507987,675.9979945883166,540.2360671688856,379.6559564593925,368.5953252812191,1068.8004963740143,1872.3284516716612,1746.2760263175603,1902.4276228317049,1281.651335305214,1147.0776665474957,2114.146477901638,1976.5594353448137,2195.827991966064,1434.249935189515,2008.099442843264,1813.583287758776,1646.0727015203406,2259.856419662207,1713.1782343094155,1735.0192382748971,2022.6699364751923,1041.0855681461394,921.7794215178998,2198.83910118503,1836.9396255183367
SDJ0,0,23,newyorkcity,590.3206499180686,583.0262489362914,739.0721323752969,711.7235802310474,631.1039581118649,754.9210847684533,494.4096242499747,755.9499308039257,488.3299480708062,672.3769384373106,568.4365988006796,434.9792715479083,677.0868207018195,419.8486049435233,523.5760047235548,739.5597960724764,443.8845157582954,729.4702680475924,563.561745415732,403.5620874206237,426.3631891530577,942.5701313389824,2029.8816297331168,1848.8969728518668,1647.9310591597207,1214.660270992351,1300.4683864182932,2110.653582694164,1622.7533039256466,1501.9524886583206,1458.2661570785526,2159.298428555785,1920.8577213974515,1629.5092475652095,2275.8553147431626,1746.151109555827,1588.2027907895013,2009.5733677815183,1060.536425769904,869.9838759409415,2117.027799617224,1863.8078517500144
SDS0,1,27,newyorkcity,498.7794355687264,645.7895149627388,646.0261540791856,705.1487974374941,695.579619423954,645.1863800636196,395.6975893587218,655.3985462380197,658.5539796264029,652.360623053114,487.46343761020233,437.5758876514844,638.9677995230456,440.36201100420817,403.8176506757652,668.7507210012486,405.0549354118485,646.7931274874102,499.817610386514,407.6149782484872,406.2984576747866,939.277104113503,1908.6315675999808,1834.8561085858423,1639.749234302276,1258.6473072407284,1344.014095524352,2134.060785002472,1717.357550312544,2076.0730797024435,1598.5269782277162,2214.371152579988,2084.899221726362,1694.547024863919,2250.365595493526,1915.0550951195385,1753.8857627470563,1922.07481708028,1012.549369543478,798.7618950807615,2091.421419113232,1839.2329535436504
SEM0,0,21,southmidland,895.3942340962401,689.4357780963251,860.22836781467,653.049747888104,801.7213680310518,793.6475594895322,539.9956088761339,753.3499713564835,603.5567297904047,894.460335831076,621.9433358208576,555.8306423641644,818.5527522475655,557.0152778568105,506.89072612641365,949.0745184694956,491.0393381402445,842.2783497244437,777.5643147942877,467.5087170922158,528.9979434127885,1221.240494417979,2373.1013345145543,1994.1878460944447,2039.2827800523733,1448.2581544406555,1345.88968317817,2380.9459193467364,2136.358194760011,2348.9831258194363,1620.529431382552,2355.0479162419256,1937.5852950393,1981.1202013445625,2235.715645567396,1891.4242903877036,1985.3127141310624,2375.1503946090397,1294.444308553527,1241.393482659559,2172.456612686854,2131.5408437101496
SEM1,1,39,southern,634.8045955085076,528.3311934853467,595.3895917264292,488.7827283219007,584.5252052221529,585.8945793224422,349.30772744613364,664.8438447263139,434.91564183135216,762.7439965456005,406.33689874719647,436.0682698816336,673.1548214301479,412.1625637530796,382.8950271099827,645.1176070760758,376.3482519482442,685.3815656671075,612.013213380342,396.4570033428846,300.83423974637884,889.8763969714623,1749.299840611758,1683.2019957435127,1897.651021409205,1273.555133900093,1041.781088156042,2099.92473450758,1626.5893697414162,1955.851313492008,1337.894717089226,2246.221446949511,1939.71964947136,1558.4482286377054,2085.5597273428625,1407.6253096690923,1574.8048667749044,1854.472889807563,979.285332984517,899.8278742891604,1989.5551128172272,1726.382448260743
SES0,1,22,western,600.9771682116527,605.2731847309232,649.6146597491635,500.0119736392429,564.669498142519,594.1233791796292,371.37858384195846,537.2111372234202,517.99048139779,598.1246230180888,446.568913137175,490.5783132821614,592.153413879589,405.1910968923785,399.4295692370479,600.6016979591235,441.7677881146757,550.2537340247053,566.771367774585,429.7259017867007,373.7874111627266,1011.9378314159466,1733.0289147264723,1640.0307675619697,1636.0697088345464,1365.931273110088,1421.9649098617522,1804.5039021571336,1725.2640625589,2105.189052856165,1471.302096342721,1977.928794015337,1650.591715068105,1485.7289046451813,1958.4621398892943,1773.956452328806,1389.4435338493622,1900.7143952055449,1073.5349423894756,982.4371462081708,1882.1272795823463,1880.6934596976212
SFH0,1,26,southmidland,612.8742896780712,552.6174646509311,634.8788903114256,476.87138997199526,590.3148900923189,639.2525380910475,349.4284639745032,583.1327550148009,510.4506168337782,699.7168665093841,421.7773142792233,393.83042173829375,605.192958016374,345.5378860071845,430.2825037690613,578.3763475026138,1050.923257982935,663.5377275287622,608.652861281288,400.9445768804752,442.8511021875491,972.0938606372335,1850.3627588675536,1931.8019268353592,1926.9010948323069,1179.00181370641,1228.4254373364038,2263.9712243915174,1945.3138610465137,2303.914822172388,1271.3929359663575,2377.5676075176502,1926.055227921807,1728.934438330483,2490.7356456393804,1724.9987827948664,1627.622685266677,2447.9090524114454,987.6082594194456,963.5760141094144,1921.6157810700647,1488.536051590044
SFH1,1,26,southern,666.1703052431701,589.0169359740195,720.7808938195664,481.14279927055657,609.7728109319781,629.3184943579145,358.30565076934323,659.940986169086,479.4361068411878,760.0412209810418,434.3684061392724,438.5433695592272,733.2832970389678,369.2317990696421,368.5186458024973,720.5686859493769,408.3026494199374,626.726180510434,610.6099715277905,404.8487929794263,442.89237446368656,1017.7566191897844,2155.0868377463053,2048.320411517703,1984.066080826333,1092.863772101823,1215.404210221825,2232.49715281868,2215.7908111984007,2123.616634035276,1451.340450886651,2402.81338220746,2116.694544371075,1680.3448262356471,2435.4146284277604,1447.7551301446026,1708.2828629111714,2243.378867442972,1112.9397144386355,951.5630448036378,2237.5258413584997,1267.5466012999436
SFV0,1,34,northmidland,643.2387483202028,579.0090566365285,687.4769843697867,502.496716047036,585.4366595336638,598.7042500443757,371.39016445946015,657.9931592439275,472.6000373372706,719.7087846326917,506.8241763403213,455.1081890225211,674.9706900553172,393.9907016843184,373.2216861146838,736.1821608162489,455.2954384731493,710.1100469851286,613.843637013805,436.89018204607794,424.9381602565378,886.5044517819317,1747.6297908479237,1767.364175452091,1778.4480744499992,1250.0947926210629,1234.882055074756,1949.612311103804,1731.768389433426,1916.4220131115712,1218.6735641060063,2105.9867430084582,1830.9378887344865,1563.8339770885182,2149.6853354233863,1567.9929234067831,1615.5100071275542,1873.7328515335205,937.7006827372868,889.7342092394837,1982.3955840355268,1731.4214684185745
SGF0,0,43,newyorkcity,563.3707695131735,691.2224070868693,739.9718813921952,748.0248578037925,779.2162596165723,700.4407415449837,473.3316758187942,737.3703730063165,494.4263064151241,832.0053707761396,527.3163069595042,455.6307288549051,660.9238679452627,485.4632491236291,506.00968848821583,834.130575213581,447.64582181596745,790.1861603672927,655.009651102105,409.9146067693069,451.58839661934695,866.9688492982511,2321.56569745154,2396.4976882642936,1990.0676136705497,1276.5619746176556,1467.2066454522678,2582.179314080695,2078.9480950338566,2413.4929720194923,1424.254412275145,2559.757734438667,2170.341724311944,2084.235023045889,2574.6376839038558,1592.7052907088469,1940.4620717055425,2536.897595920736,1232.917688576811,1172.2893891535557,2624.604524086252,2214.620561897039
SJG0,0,28,southern,731.1882759202012,743.5566743338418,778.5571777120675,612.7623425211001,812.9507288246411,697.7883267390089,494.108023363166,702.1890185760631,579.83087711548,879.1154455077815,422.3703843214727,464.3184474665973,701.0771615515364,455.8233811321098,430.02231755614696,689.6448189675269,410.0189624883176,852.8076733284394,675.2632347772228,393.0185589703337,467.5699536511699,1011.3942037403078,2027.2302880505465,1858.7582737427308,1997.5113481655603,1331.3070586789695,1307.913757605989,2429.44637589195,2125.1853532194964,2248.9122715258263,1674.2040116658056,2596.916847803296,2346.5846596257493,1964.5730320871928,2447.3211763794857,1730.5434469382842,2046.5158860176905,1964.7092416309756,1260.5994890744637,1050.1305202111214,2512.9972359433227,1795.1145317919918
SJK0,1,54,newyorkcity,510.8457365357787,538.7372919717573,654.1631209076545,515.4175173122673,662.0115154991263,619.2094648382465,376.1797257585057,652.491184175975,399.1526714864449,623.3768875342809,420.77647652534114,379.9238820365321,548.3787444238244,405.2642155282769,383.0980767911628,697.0969166915012,431.30534292793584,675.9215796045952,490.9218735538973,401.2729453562239,409.1312847410125,824.2879900192418,1883.0261048393688,1933.338719042435,1895.5427503867515,1137.1568465616692,1109.3898127473096,2295.637553960609,1679.437326134899,1884.5141923857968,1404.9143785454164,2169.2185852486496,2023.7868843030103,1822.1290874123183,2392.5483300450687,2204.537469862733,1588.4624013676814,1762.930853894829,956.2588282509608,796.7205587658041,2036.8581830833875,1658.5625069779026
SJK1,0,25,newengland,740.7721376215636,637.8794698048198,806.6036627522536,763.3702076686166,790.7668543870925,696.1429059371062,435.11784045425657,760.4880096748616,730.5383758534849,720.5438528365204,481.4849685101335,555.1259607214997,836.2547382990565,444.9044375798353,469.1163390013151,806.6619528180877,1045.1287112861028,773.7168848164307,773.590389615486,427.7517168878274,483.7657413392826,1131.870663689972,2292.1441894094623,2028.0278281498968,2026.400941971253,1526.859992763738,1361.076764740969,2304.8515872066428,1838.1768048561512,2504.5961200050638,1586.066216270509,2666.6703973693184,2063.990909684817,1825.818608887689,2540.30036631234,2008.3938764021368,1908.4007817137372,2283.748004501376,1223.1116264569189,1229.6776654669677,2592.608969584513,1985.1093868467565
SJS0,0,28,northmidland,762.5372073158694,758.9593031783088,732.1872225806942,624.5438630345814,813.4746196769934,722.1655374998785,494.0174427460647,784.1312641888787,452.8791183795525,821.799676502735,527.230275732387,572.9601911543125,833.6953670516349,494.7651398959203,500.9906591666736,897.1288642926577,456.2380219612047,867.6713041614382,871.0335260761335,498.4084440510935,495.841281934658,1037.4513609503035,2191.673971358642,1275.9999846395272,2546.456321406084,1541.7133288339676,1341.529495766123,2901.6295778212047,1700.1430934292832,2795.880953040544,1382.291870251903,2840.886863646353,1866.7147275927853,1701.1351244729094,2859.9077167533896,2110.646835201448,1209.1673545454053,2251.952205337839,1406.0994815673375,1268.1340234991228,2678.341535618648,2037.103978954883
SJS1,1,25,newengland,575.626247135184,512.2535116746106,659.1481754435445,471.9952795925578,517.4292137334265,536.6679808193632,389.9097212812233,509.978669320756,477.8662305186564,532.3770270221244,468.9175298389737,395.13554210876606,597.5702328556188,387.3303480202573,408.4219345287692,581.5131528920487,410.90179051513167,621.5110827039961,495.2674520197051,404.0878105473695,395.40581071698807,1023.2410441295044,1737.6424462500406,1476.3919760173028,1529.3104097529324,1453.5513646101317,1182.414010012184,1785.8945001196332,1674.9971024222575,1490.0332079855564,1539.3720995186447,1878.253865995496,1693.9299168187645,1461.4189149177546,1744.6363550484723,1380.5220772014975,1549.131720855194,1868.102933105477,1086.1446687680864,921.5781777853024,1712.1531714086375,1701.5559972567123
SJW0,0,46,northmidland,843.2685184312346,772.3202129942765,836.8595116556189,684.8341954759455,672.6712400353515,727.9791470392025,452.7404254710541,833.3893771831652,782.1078560502291,922.779860183074,651.5692012043439,630.2139724961961,834.3262674291931,519.0866180006412,464.7743978825033,800.633243953499,598.0744406062838,784.9591822910289,795.997210457031,439.50498919599306,500.282905626581,1238.8737433199583,2051.2426541363857,1627.7959563605214,2078.756031727488,1633.6429716195178,1449.114650411268,2193.3670410371305,1933.25931704262,2172.8445886603645,1502.3926248382234,2562.841581278633,2336.609885617569,2047.159499075796,2433.6456597647684,2253.3845802737324,2080.6859872763494,2278.278097186117,1224.1809783656374,1259.1718524740415,2476.52650791734,2008.1134478750785
SKC0,0,24,northmidland,696.1382201690049,712.0969071950987,721.4428253559041,547.6049302478214,701.6722909203821,756.5277076329265,409.13727336766016,683.3122443023416,494.6429670605348,749.5348262571637,577.788864648739,476.69959886840974,694.4292765179046,448.7629751376515,443.4860255866437,754.7760775665828,497.2651049761307,708.8460100941733,681.9933389986205,438.8679719759,488.3081202725135,1133.6472677666566,1896.6814121642635,1993.6178998112364,2002.2162897421545,1493.316189782283,1391.0742442317646,2195.638638633244,1990.473327864107,1808.910334596996,1523.842137596775,2310.6191721295118,2030.413249799712,1786.454539329961,2453.853021857613,2112.1004042247423,1627.8438802605217,2171.0967350724814,1097.8746039272712,1097.8508403089825,2045.1464003499,1930.3632619166872
SKL0,0,24,northern,851.2981879852739,563.0650100047251,817.8760273910444,479.5618563091744,665.495269570139,650.6255952500929,517.017286717855,654.7201121707151,517.0955247354048,707.2756468205337,489.8786184778031,507.2112230294212,698.633643459532,488.9938094835449,550.7845743845069,760.6375693924443,451.3848263472912,892.5382456231814,748.2890896097524,383.4670783806451,526.4625664787317,1160.9928325206947,2202.2599522137875,1998.857756497328,2153.5387198337207,1741.4336026831002,1313.9852281436706,2214.7349755122777,2002.2248302766943,1656.734714563941,1657.7418804776933,2426.840317291118,1959.73302835526,1935.0111966552597,2190.3210981474404,1793.1774976780162,2043.0149352150236,2160.567840452226,1250.368104144071,1307.9777218250442,2190.3183183286965,2020.608786960625
SKP0,0,24,southern,814.9809502991532,587.8979013713802,792.5234628738845,643.9816989870727,719.7252740727944,737.4199270145353,449.9003906999875,784.9436231685726,447.16992015935807,628.8179244117058,500.8492417795196,483.70948322148274,751.1173309917814,487.48459791747626,458.2575166332522,824.5262077098271,443.3622739122272,835.1197339747984,776.0442106025369,472.7268401456192,488.868463666995,1130.9782247041678,1827.698675257202,1709.796127088837,1665.2757087654686,1377.131143431256,1562.8658835798803,2193.856596584543,1922.5852555685844,756.7764490648054,1511.9330786785144,2156.8606952192813,1681.8480137723675,1551.5033861971222,2001.724525378185,1960.2192709244432,1519.553695000987,2121.2694434160258,1215.612662666909,1185.789097836861,2093.82287202678,2031.066494849822
SLB0,1,30,movedaround,624.1023885320974,580.9340530911603,682.3823421293272,690.6544255383787,651.221565765157,696.8191195834006,395.4969721702532,660.9878489467623,395.3884534376998,647.7940465673752,575.038323785349,453.76100588770765,665.7836352382618,421.16988981434656,403.4837460266064,719.1639284985863,472.9814101111057,785.1715274163724,727.2011695654579,488.6173051810682,460.48545148275934,1038.90322738703,1937.754965711959,1850.6725689798116,1666.610400686977,1357.9416413376591,1314.039596791461,2237.6866330972302,1994.8744053278729,1560.692583942781,1504.2503906950026,2157.15632181543,2155.792972960967,1691.5667444978335,2256.1725852013237,1625.538079121351,1648.775062289365,2008.954522663464,1071.4512523001242,1025.6423453268412,1917.358867079286,1738.6524753096426
SLB1,0,32,northern,842.0647900141065,683.5081511752621,727.8329867377114,595.2213530328594,791.3436808627832,722.4723984856038,507.9339397134783,771.630311671466,653.0357121806849,756.6246937025155,580.0490959997438,546.9634687326678,781.9518773128007,460.5891660028397,486.4746519129943,675.1800680926972,441.0340708409899,814.0629141207129,805.5241164642616,552.6130025376723,553.5318440967837,1175.73736338828,2120.6474312037503,2171.63962861679,2201.2134972403155,1895.8979182060189,1202.249474388086,2489.8626567823776,2130.80617092802,2305.767861966917,1802.1882250297629,2459.668486050185,2064.824400542108,2147.547973969322,2603.2602790506808,1553.9395666839528,2133.9464925789657,2311.524755273127,1317.3081648003251,1289.236458978545,2384.226282762632,1976.1677510433435
SLS0,0,23,northmidland,731.362746724388,623.534424821604,721.8682952693191,534.246463963855,706.7392240823256,729.587810476859,457.5443684939488,779.3229900901795,384.7129336355751,795.0240982356295,533.4019874609749,558.7991095759205,815.9594808272968,430.5345824725276,525.821057054423,812.9243529569883,489.5747709672424,776.8508719238015,761.8951420371869,433.5463687343139,466.5819095071368,1191.8402028989794,2187.175410296423,2230.9904909871125,1932.2982680217349,1471.4999749553851,1449.1085740927208,2282.161097319781,2014.0733280361392,1387.4163728030576,1522.3961340022406,2450.8912028751874,2124.396222935952,1720.1771403762452,2593.5246438704544,1994.060796807803,1876.4119917371197,2286.775458486396,1212.2451622782703,1274.2295541291262,2540.2338197147465,2291.9369137843933
SMA0,0,42,newengland,575.155463748205,575.5160084998015,737.1816664676771,695.0437369276893,823.8450293240347,574.5269878980096,429.94587045730975,775.4942088808838,757.3636032635371,591.0801014088604,440.52846707251206,430.7152061549773,719.9509508347652,453.1346696956118,496.9872078480429,797.343777239673,435.0229564060356,628.2170739698536,586.5632407190078,432.80559765794095,464.8560973343951,975.61349935617,2057.7435158285525,2110.306798561774,1737.8912443897632,1548.4104183488994,1265.186743539521,2181.8970118314187,1898.4664914313364,2271.6743718776124,1628.6386775522683,1937.042626953916,1983.8961298241788,1806.037785137741,2526.64899379589,1392.101901928295,1858.123790651032,2027.9671402074216,1105.781568113198,1030.70744859541,2383.289384326035,1748.5398991328532
SMC0,1,30,southmidland,603.9052267230072,574.4181283449507,719.7307559475689,460.3932431807878,624.8975959551348,641.6638388780237,328.8188016393033,563.1128834565569,508.1034484144788,721.5631277950881,451.3756212571428,402.69236309848026,672.7127169087445,458.7756116736156,403.317893064831,657.8814374413618,418.7335008819293,674.0129423824004,618.9523630569076,399.4247410990408,387.5572004969413,966.2499693342288,1845.0982758177556,1785.1889850043513,1792.0799923263835,1244.0928159750658,1124.88113831325,2035.0044032631636,1721.4953496329056,1842.9615661235691,1408.257613895218,1940.2250312003969,1969.1842015580123,1623.9756800191817,1872.0247210892949,1721.216915129926,1597.2433245264333,1977.4971965439772,1029.597357285089,899.5691082172392,1891.748112646668,1597.5199680038231
SMM0,0,30,southern,737.7594790432966,516.4315313801146,817.9293854778108,670.1669242299245,715.260985407159,713.964505904926,378.5901743508068,814.4144788715935,606.5636515286772,725.5664628483787,473.4834514358572,504.5146028181767,720.9262814640841,522.4910304057939,456.6899412643135,832.2797748319721,910.4575812696488,777.5907683509162,481.49606755389647,453.7966022370858,505.09436432510887,1083.4938358632796,2194.6475007994463,1891.306721971093,1804.5532693590424,1295.225183651251,1301.3556676350229,2414.14022663944,1976.6077649609213,2403.573551211658,1494.009535729898,2139.417764534868,2173.9553006600736,1843.049216090276,2447.478905714594,2062.446985811263,1625.3849619234786,2439.5288450659305,1222.755060752295,1042.611270669932,2228.126583198666,1899.834254152353
SMR0,1,34,newyorkcity,550.6248633000359,650.8221542467554,627.0303730199084,594.7795985649664,602.3419187085889,578.253241939989,329.8942252326009,632.0827270546517,502.755955884611,740.8143132728011,467.5420813360404,453.630529644161,628.4850173714805,362.688796101798,408.4549996240461,713.3900110648501,446.1717564242667,664.5470517354524,476.71759508208726,438.987906819257,353.8783540728829,944.6987829381568,1857.237309093702,1811.1409369918088,1797.714804053077,1309.686193806864,1176.684887105485,2178.9071698071803,1761.2426837547482,2079.654116617184,1322.518845130046,2043.1009083917563,1723.6338750631403,1675.7512162322255,2076.9455595238005,1764.5970054795348,1673.1214962055494,2026.345797558625,994.5932612929664,799.9416352639394,2004.8931103422171,1985.045019017913
SMS0,1,46,southmidland,633.1178623789681,636.2414599421837,623.1876660686407,473.487257289028,613.0740807363139,665.6614405584394,332.03314574212243,560.2190542839927,488.41637239055945,702.056406436739,432.5140856137766,530.8586863521708,641.0165964378455,375.52634870107113,408.2567308702832,570.6725717664581,377.9249477613802,677.2861822646645,575.2689299748191,387.7154658035389,382.6382033280051,1083.8294029638903,1787.339311417142,1808.2750577477252,1907.047032208256,1262.6060192872317,1276.1674796453344,2059.216062228632,1834.191388184341,1894.5427307093812,1348.7696988029063,2063.125885425025,1483.6364704663029,1622.898295193014,2095.6897655443654,1732.9490238374203,1645.5097156040852,1971.9311551628307,1044.977236825962,993.4855125714824,1942.712113056299,1818.8619680836375
SMS1,0,24,southern,803.6652665404171,721.0121539687882,897.366886305039,640.0548753769652,817.3137123730178,812.0140287678284,505.919594309852,857.1247588841633,509.3563676169002,790.2909513257331,545.1292116440086,514.3513622039528,884.5754771810487,502.81826976177706,491.2387195245797,869.222345668849,807.6521458546598,862.373427294181,784.3642184395784,503.53648385919433,504.6343972107399,1298.4594745840593,2301.286612752634,2068.4686846573004,2344.061526109582,1591.5840948356115,1605.6437076882198,2734.6218547901144,2087.284912951316,1289.3961133985115,1729.1079666204114,2786.508115193701,2655.561048678313,1958.7231028743183,2826.0705619159567,2358.074861506669,1979.4589954772127,2181.2056938806563,1378.9839012810205,1366.4769550969268,2655.927822694264,2141.8741482698792
SPM0,0,30,western,696.14484132132,700.2510515202977,729.5168765450595,620.3571998330675,657.3798688072142,687.2435392745851,445.746285077563,814.954703753573,622.5855421211501,832.6687126308201,527.2423378814648,486.9085955646327,739.8605242469459,496.6761448625237,436.866128496679,769.6119939116129,484.41970452334687,743.78388728299,692.139777889702,448.40618387407306,413.8351250644399,989.2736906447552,2172.384578012293,1895.1744978947795,1923.027849146368,1470.987601648454,1291.7479620999488,2538.094524874899,1882.174655536504,2156.322867790794,1338.3294983137282,2426.915286010133,2094.098689820383,1788.6263503874538,2932.0305958444733,1892.6960950333669,1770.5374193018397,2141.977918378576,1067.7305839418675,1082.3869800782888,2138.026667243484,1623.6944917078315
SRG0,1,25,southmidland,648.7870792162298,585.3308002187098,770.5060689113695,556.3256329205018,597.8332630022371,607.5615549491919,363.11592834028926,676.9375339524714,489.0789644395718,755.420610988543,508.8019835148148,459.7115383389242,706.318649799692,384.5087945806807,438.3654993024593,717.4362436440516,439.646801648749,683.6652186908291,647.0990874195446,436.39769264939576,446.7084282804315,983.1309344776208,1948.2231110958355,1762.9310321641894,1954.7288868933372,1261.0421142902196,1050.5383620100686,2004.6089102023832,1812.4056717152976,1934.99648886276,1286.774126014387,1978.7738611796276,1888.0626873296687,1637.032849972136,2081.216042000647,1583.3185763778763,1697.700574374878,2057.697065490872,988.3907454805336,969.7992209416136,2033.4710476706275,1553.8547261030344
SRH0,0,23,northern,806.8797046874442,598.8397286096377,779.3818727416764,595.0481893633419,756.7209123009737,725.5062876280613,474.6293317327668,723.4419594246684,525.216601675197,810.6780408048461,513.0765016246867,419.8438216338228,791.2882989747994,433.34270467901024,455.8919421505628,802.2894390476822,466.8398433692668,801.6384025688321,792.1479557249119,470.3971620110871,416.0496395407913,1153.7555970260914,2321.333904815193,2104.0554570135373,2076.9707565414,1560.321095012964,1378.3426003306806,2272.150300399287,2120.155560415952,1735.8418944195246,1556.0490350254754,2502.447075838413,2060.5984929821784,1785.0588383920806,2436.998104665172,1988.4312204313296,1813.66906048128,2212.1885761983804,1259.8597479669518,1260.9824871548085,2297.578868073733,1854.2708079125125
SRR0,1,24,southern,648.2983729496875,563.4364655705336,648.1760477401839,506.1553908087863,641.2865681655026,630.791782642603,371.9224936387622,601.2308069267243,447.64435433227175,671.700648656709,497.1278850165679,464.6009803067609,635.5242526668561,415.13630110768486,441.4747431378509,632.5696095663396,382.0798034708103,613.9204234320839,483.3326980990384,385.8328126042063,425.46415387194696,1034.1214230224984,1823.667204030323,1799.592199272067,1856.6497181145796,965.0717353768298,1186.2462054726225,1984.343070330032,1884.1834068891376,1379.489908477047,1367.0046736524075,1796.5689562969292,1806.4786132377567,1620.7624435171626,2052.137422792498,1860.620100316569,1606.1452963433355,2017.3141873400405,1086.9351567087,787.542493157776,1942.8726038692407,1754.0274634000073
SSB0,0,32,southmidland,750.2579252146771,676.6510164451271,813.7798082734217,599.7118548863219,765.9212691612082,775.8079862524347,441.94259656026674,813.7489096105268,520.0165237681223,779.0134948001146,518.5168362798127,546.6208870174426,784.6551653182049,431.645849343268,451.0107971814479,766.999129963808,410.05859963749367,793.9334654945645,725.4301249053077,429.5486668182082,507.22560609237166,1059.4523656599288,1988.654153512827,2035.5385698179373,2024.9481879921304,1251.371544291882,1266.582354212135,2257.6588477006253,1959.6585828644477,1951.686519310329,1520.1647955804829,2361.279610912021,1910.866121142726,1768.4816936876707,2487.997392465942,1716.249375480818,1882.7067158781583,2126.2122574246696,1177.7437337194217,1138.022984276716,2085.8402939927114,1799.2766615139913
STF0,1,26,southmidland,678.8632988138636,585.616527755298,669.7839030942071,515.1458622476408,628.6424227760083,588.1676571465924,416.4619333094468,637.4826570083129,615.0051393928172,672.8457497848284,436.97753561604486,457.9777809940588,695.0496988932949,453.5473802197306,425.6337369942198,693.4288517978333,429.7058232624573,689.0836391777983,486.4291560275025,442.56925644261,405.7801582747856,1058.1847645501027,1586.2603601117478,1785.2250164623902,1975.4368281935515,1138.9817794343417,1249.620007591121,2048.9932121357733,2056.8471020514567,1975.1443472963329,1383.4284160780442,1835.1371620352309,1684.6137873534426,1632.4282971268904,2126.472306153906,1698.008086833394,1611.9820920779446,1860.6393711353237,1054.0634833012325,787.7307309263125,2068.2497566923853,1953.1410473676576
STK0,1,25,newengland,655.6763978333607,585.1186319738163,726.4485830208325,605.9708242203278,662.6285845520838,613.2089859844783,375.9627998664138,624.2884106352416,606.7811519055829,600.9026081236697,422.0663325725755,432.0724493106856,670.7534482262869,357.0831723867981,388.8861487812974,722.3717492610521,458.452755261848,707.9498122637877,637.8570391721983,374.7063152189779,450.9865131246345,987.7008459221204,1728.503156169936,1558.8658635563197,1641.7265138431007,1410.1708432689452,1192.61982408835,1935.9709243464504,1714.6301889480574,1892.618106271128,1682.128215591256,1934.137558707573,1825.6747917880275,1602.7257918285131,1920.0319704556348,1375.4730566918322,1495.4663626056058,1837.0434080111368,1112.854328540435,1033.68726521558,1883.0687182696065,1668.903189531644
