id,gender,age,location,F1-a,F1-also,F1-and,F1-ask,F1-at,F1-bags,F1-big,F1-blue,F1-bob,F1-bring,F1-brother,F1-call,F1-can,F1-cheese,F1-five,F1-for,F1-fresh,F1-frog,F1-from,F1-go,F1-her,F1-into,F1-kids,F1-maybe,F1-meet,F1-need,F1-of,F1-peas,F1-plastic,F1-please,F1-red,F1-scoop,F1-she,F1-six,F1-slabs,F1-small,F1-snack,F1-snake,F1-snow,F1-spoons,F1-station,F1-stella,F1-store,F1-the,F1-these,F1-thick,F1-things,F1-three,F1-to,F1-toy,F1-train,F1-we,F1-wednesday,F1-will,F1-with,F2-a,F2-also,F2-and,F2-ask,F2-at,F2-bags,F2-big,F2-blue,F2-bob,F2-bring,F2-brother,F2-call,F2-can,F2-cheese,F2-five,F2-for,F2-fresh,F2-frog,F2-from,F2-go,F2-her,F2-into,F2-kids,F2-maybe,F2-meet,F2-need,F2-of,F2-peas,F2-plastic,F2-please,F2-red,F2-scoop,F2-she,F2-six,F2-slabs,F2-small,F2-snack,F2-snake,F2-snow,F2-spoons,F2-station,F2-stella,F2-store,F2-the,F2-these,F2-thick,F2-things,F2-three,F2-to,F2-toy,F2-train,F2-we,F2-wednesday,F2-will,F2-with
english113,1,31.0,uk,481.05249019118247,613.3833436933887,864.5285950676652,856.5091215447603,704.8045700309711,839.16499416305,396.9591329729824,141.86492085319094,745.0169120175037,466.6488148758275,535.5548779308535,639.2939460238256,654.7443800471707,292.71296302408416,654.1659620492668,730.7622346145482,607.2323892371829,645.7676676887731,1065.6718301713058,375.4098057313893,472.10466959319245,409.4747473505907,507.04627026412055,2164.6649249816846,250.13193264163988,354.37791874954155,415.8471920505234,288.9702249757387,742.4949327122638,274.9991023424504,614.2763982432227,277.35471885449783,290.1038015047219,498.18343098953744,684.6467234542542,728.7207526811259,870.7968662786302,539.5756907348285,854.4399254827612,337.01992467711955,461.55838273720127,676.7185312092657,557.062532254784,484.718088319478,282.91091972830986,490.513823144077,450.3284595755565,303.7839363636705,327.3501794738873,564.0437093567056,518.0406100199563,306.30960465774285,601.4548779587863,443.0828056608602,301.39175181946206,1716.5276754418921,1039.936062836921,1430.3116827561598,1382.7784129564254,1704.2803657949798,1343.3240476161416,2094.3847937593778,1447.138193905537,915.061251153708,1772.4285126895325,1194.496313070043,1025.2569211389573,1762.3668917351956,2432.786820836552,1399.6590188710989,1346.9076438945485,1732.701196768924,975.9305568614452,2210.4901552426127,835.5802421408102,1632.4222479723574,1818.42522372513,2012.3825003679556,2737.3642651836617,2368.8882898626625,2395.510933352869,1647.3355350943093,2422.483970642765,1219.0299094733243,2347.412623278944,1711.6726179100472,1185.897390904535,2337.213615971629,1950.8819319260235,1253.8848734674386,931.3203860185832,1420.5227793874417,2151.669099103523,2525.755366423635,977.4638151080908,1834.2798212552916,1481.0280766821584,1022.8242526194095,1558.8079840724556,2377.497737491254,1931.0521330177476,2006.884884936158,2377.09501940132,1791.9382614239944,1244.4869030506534,2108.010007965881,2010.476662379076,1623.7855073359478,972.87861636197,1738.578210507016
english114,0,38.0,usa,520.7914986469913,874.01752019433,762.9845237860261,915.7740831534128,526.1895001809753,806.9489932079995,498.1402097318368,487.9682293858857,722.7336169489947,477.1458739761999,642.4180857735071,675.7277342072375,338.64065977084755,312.632348058016,828.4760009512031,535.539671743953,672.943193122641,725.2560034718098,615.6282942797473,517.2613968918116,587.0316038955378,388.0740311726634,530.1792749975051,582.0351236688599,331.6172641215348,533.3810675080666,350.83038927962934,265.7893359868664,806.9562487537866,466.3643913742751,613.7172813982036,495.844199412272,353.2905707964349,547.0119629030443,776.1277489730655,748.6364929815045,769.5292473015572,597.2165876032043,474.3551261016067,489.15044044669753,503.5533751233768,205.5653460671964,509.3446175375521,405.6568078711841,338.24153416817114,536.9463392511881,538.3901685334275,395.7499981282883,386.4100701354584,597.2915362429117,526.5827946815535,408.74130307185214,465.57540514285296,445.71153910724126,355.51146423156365,1904.7710358916001,1316.2407916165776,2390.473389512023,1602.180090454202,2104.4167713805878,1660.740973279859,2117.5216220375664,1721.5658034034468,1149.4266787961285,1999.692142378981,1450.1689419237878,1039.5814588293194,2279.5947064889733,2669.533515975862,1268.084908463591,1569.807249751946,1749.0996402566122,1115.1439692709491,1313.294090279832,1180.9454356102306,1389.611425381147,1711.3188133073577,1891.7055055437968,2297.838404040197,2466.354705378507,2553.228277155097,1531.5325717028204,2802.7284625405428,1494.6935917369783,2687.9895911524263,1713.9256238352973,1897.6480347687327,2353.641622035909,2031.2273242530164,1559.9523771769236,1043.5572034870572,1835.7620427452207,2089.2046953599893,1246.8309101698446,1512.2041107915136,1687.671197163523,1264.581884423843,789.530782011693,1780.6968786831033,2519.64560089951,1983.1445320256,2217.2600607626982,2172.432772893638,1552.5663773662834,1246.243572891084,2395.120100816501,1468.8961695775483,1550.5251516398318,1006.497434350773,1294.139850383183
english115,1,31.0,uk,445.1844669743876,404.61636138727374,763.3178828823538,862.0400306726406,681.992917536684,597.4202211155219,373.3982386321688,366.1214884692167,633.364611882446,442.4446071506844,659.157714665358,423.63186764469526,384.3198257932688,335.27008034090414,465.6889037688847,592.804930208686,641.8626157297873,557.8555584397693,526.334931679898,471.98701780820846,686.0659167818267,438.38113531901024,438.5230038090715,447.1643591421395,351.86071459465603,377.41018391976826,386.4253287794599,352.9774244020475,678.1903154246244,362.74524784941394,508.3580957258827,405.2288035409724,283.4366966087201,404.995996756903,862.7132881785711,560.1710855618521,803.2702716934934,603.6975103466852,436.6237944568918,401.731094918856,1784.263735555728,840.9053360068327,465.48596024182496,422.5934422478201,361.93150783413705,412.59921661757977,453.2855760424043,293.28209453453707,452.9842599612665,477.0709104542211,493.1297455198432,362.70256397215974,543.4923325703326,377.9297411176737,1496.372952251276,1775.6796928937074,1495.5685522296942,1570.8047583585696,996.8480831304302,1576.6114817023638,1618.2182155269215,2008.0129608934749,1789.4855149230225,860.8817910481857,1756.226261283154,1259.870766865302,978.3946697845467,1979.5070424747248,2279.809835389525,1201.162348375094,1485.5040078301859,1611.3325028164645,1003.7613325397338,1270.186614514696,1335.9692456957102,1607.1515281367704,1731.493591228969,2102.1310083112394,2154.3215811629666,2358.8879716124857,2257.4552784421458,1560.2406063821818,2267.5721857124977,1578.1871041441257,2192.033859569692,1713.6721053836825,1938.5252307416563,2177.909947256124,1918.321169494501,1550.8944507192975,722.2875749479755,1625.7075312535455,1952.9480424598244,1598.83151642583,1549.08509819283,2591.8049234134155,1360.291673452893,872.7303914871159,1627.8489804898097,2188.763965632332,2079.9783579060263,1923.0599597891012,2314.4768069953493,1396.6699178471652,1250.179266068219,1796.8816365119023,1484.3887182921985,1508.33134790119,892.1956999957938,2286.6573408017307
english116,1,56.0,usa,546.7006000714136,707.7439361582846,557.92806069133,681.0607627249462,641.2532997949348,714.960727180767,426.9923227912261,454.4943103554904,765.9791376110726,578.21982762254,571.8806156537754,785.9018795244745,391.7057136429372,330.2889934854786,801.0245813907677,559.7937818597281,585.7829294804616,800.7815852063022,687.3642686718523,578.9470629653281,676.5424642218786,435.045258046128,402.5434894813415,594.3787927396083,372.45441742668856,405.3181084811061,460.8579958811627,327.35306369658235,717.2245456163096,403.9386922414998,508.1737368662922,407.9336515916798,308.68959113706416,472.68270440500345,651.9698239995474,783.8160117385079,662.3087176594628,622.6415018435996,622.2134351686838,542.2595484740768,311.16131791644403,669.6150833363414,609.4289920130767,433.7344786323419,357.24498178741635,482.697526448138,636.9906057107303,366.5363649904671,437.7864799996114,539.535918046577,622.2962210502303,352.0688582852034,459.6649690129496,432.4142212747105,444.116289146727,2027.3754288951102,1224.2808186636703,1926.7510336781654,1890.460250247362,1868.792044706976,1713.9278871706106,2128.1927117724185,1482.8768963023156,1215.4023429135088,1850.7712929160111,1222.66823287442,1279.7388480783222,2132.791737605144,2088.6229707851235,1492.439261389134,1282.594721385548,1552.882847663964,1038.6205748629654,971.53368192006,1029.4602231762358,1454.8067746588263,2384.608842787677,2250.3823109559344,1878.8299598773688,2272.219914619482,2132.3502100582173,1314.82444199386,2201.7924965150582,1690.8463669063156,2231.9457415787992,1950.087416158697,1753.9192961056094,2149.0680571953926,1873.4791061185772,1743.7387319101394,1177.1243163414017,1679.4416656144228,1955.0232667249609,1217.088059521342,1538.3541795826288,1764.8269455712104,1291.148492007492,667.3448251260199,1604.8391531988339,2165.8313642215035,2052.095944372651,1692.309492916721,2087.723076175625,1518.7973239490673,848.3065414812858,2007.7628703962116,1589.311681286214,2111.467090857019,942.5965169658856,1384.7457971974743
english117,0,60.0,usa,615.0301433625021,935.7585995392488,750.1495675116312,825.5827119962275,793.8150655041778,783.6585883829465,448.2525918585488,424.9568990832453,879.3862514830248,527.4454842602069,690.0828514147728,798.2135075672388,340.28626017655296,347.38476137305616,950.9154204455452,500.41832379197206,620.6978765322677,931.1128305150309,571.691178960716,665.2889913836016,560.0980596192593,455.7809581192102,466.7751154409016,743.5522620884967,328.6049899161546,370.6245339790283,435.88278985941065,316.31546657854307,791.6139364448377,498.18046874758176,580.4184635651229,512.5637930900715,358.2589928545243,557.4269999278299,793.0758849671897,844.2367235449319,819.9756336553933,738.1803432212245,587.3884274552079,408.1964825043866,397.2444784248454,750.0858341277326,471.4050233653764,367.4335978677865,369.19552277760636,541.2618467790587,612.9059901053281,361.25623851859496,406.6779744418796,628.696242186194,694.405956296144,347.8561900913701,408.2728749386095,425.6937765657452,486.6126108140931,1928.7385297548415,1084.3677106135533,2299.1557390299527,2160.711595508555,1958.7421120012552,2156.448165941148,2414.186481076621,1643.9690667911148,1123.1945848109312,2076.970770248789,1456.9462516515969,1065.4740922480255,2441.9477738820533,2652.243822302785,1433.2687044285706,1440.6350723795724,2021.91096270586,1135.7340764578614,1248.3399766758523,1226.6241878656228,1706.1854711212313,1840.1491567864375,2377.4103019580057,2257.266904551868,2662.827672103251,2594.332514888002,1598.2217402073657,2719.265411623356,1673.2683491171392,2422.565841828762,1993.2615273276083,1438.5943445058576,2460.5316091439336,2132.9768531921422,1725.6026516759223,1152.715247075447,2021.054648578646,2202.629710101135,1422.8837138037582,1791.8061707020647,2303.7204405770544,1210.51859328485,845.724258530737,1699.0756994201138,2467.630503105422,2221.873421126972,2153.458811095412,2386.0935586592645,1580.936466021184,1220.9562085672787,2244.039110310679,1794.306295339049,2055.1448779134744,1012.64646240329,1685.9663708664657
english118,1,19.0,usa,404.18889351841455,569.2588773071637,416.0012861446217,728.2535733955607,439.195639010876,715.9507284872757,418.61505578675,246.37419490362475,646.8624743503137,433.4115882694165,586.9176899761297,608.5096071630279,347.02417386153616,253.4514334723338,735.9241857496166,664.68557542707,570.3993640256109,594.6682092176266,477.0274952078866,472.57406568453615,516.5113823504339,416.662879580987,420.9909615811782,521.1243121151124,289.2829269536419,414.5096618065291,445.15312489944665,291.2435839407981,667.3433417264515,279.6874222346971,562.8799855200347,408.6822529506195,332.91451660011705,539.1149854787585,665.71677356311,586.5511497390806,730.8600480897279,478.3110528849597,326.0792648272638,728.4833653307849,484.5982236596323,775.4684614856401,411.6927671100021,450.61138882069145,308.9155908043816,507.4772450481548,565.3330353975526,303.45295753153425,384.3841399234321,456.7234688432016,432.6747613602232,305.0840567793909,423.0995999254161,332.3151351818098,454.01863834177686,1844.5381482437513,1273.905176056013,1842.4406002927647,1349.0469505942094,2111.411396733741,1582.2562061704389,1915.2986965179705,1099.9495195186869,1089.2387092732167,1442.783251298575,1110.7132996177695,1022.6998895545228,2091.175989624054,2356.0937896210608,1206.0856912015904,1422.5725201392609,1353.225721567381,990.290726084918,1094.9923274213404,910.9505000746208,1309.9124932859268,1662.7445829653495,2073.4787431184373,2245.197864697285,1744.8687807922988,1082.6021760212657,1527.6846124469616,2241.2126557466127,1397.894754546879,2405.69095913646,1496.1089464474876,1181.748894671396,1981.6710226979308,1758.6660843502546,1521.7703192821975,849.8522287602934,1872.454020445545,2077.213586717396,787.4427167228386,1833.9345803395163,2061.5305512326736,1359.4380469462287,603.8756923784096,1731.9128219628349,2427.4850960467384,1988.7502590572797,1973.2826593235782,1761.4882009298212,1198.620436595899,877.86881585922,1652.7849032156844,1897.5486793679754,1393.0909764364776,869.5987875412742,1511.1179501639035
english12,0,71.0,uk,512.8074679596048,537.0965990051837,641.9230117351259,915.3935808390822,791.4698236293239,921.4475775034024,482.9820399080228,450.24372522073537,773.57389854441,509.3332320436569,731.5606049964169,589.1650126219396,408.76288603008726,447.323382509067,1013.2442394849504,596.2774539187751,666.5032253856515,804.6877175613699,533.4006765354693,567.7453996855676,822.5984150820345,1779.1145744470891,504.1042978902031,623.2580070324227,528.6551791532619,487.56749145420713,518.9054349155825,445.4151733412825,908.2246724446288,514.1446392468599,685.4697002498092,437.0821846701607,395.07477944171313,451.08972753042207,892.717872025941,659.9190196078346,905.5787195336684,550.8363385893884,679.5004553972514,525.2592961831076,542.8070480651191,845.8718926434315,705.6301556555122,530.2689768437466,457.5237714502398,477.0997856167815,518.6256656729382,407.68674899754166,374.7625967343709,599.0258394071974,672.6481498121923,540.1047859394098,688.1804962659477,492.9415285770247,482.0002074755263,1897.234339363761,1276.1963145754676,1613.1107986411898,1695.208147172896,1739.7180084397833,1712.6239990436698,2141.0274397768176,1571.5500680271614,1133.2735523948766,1916.5062022310324,1398.6945488748984,1100.5747523451687,1858.6451726615117,2317.265150168186,1642.0095580014977,1438.8534440364624,1765.8064761814128,1200.556717069737,1366.392716411295,1465.5135539950252,1681.1369770113772,2970.350375742568,2285.127404065508,2115.6391923037063,2333.691671308138,2090.102189977622,1656.5813144952922,2394.483899645425,1652.621949720056,2206.36116102846,1793.596864724782,1740.597415043613,2288.640726420765,2114.6911796462427,1704.9687434964824,936.081858343352,1674.545669854066,2260.2906715177232,1703.5167586336152,1396.6450982304175,1900.7971896561628,1624.8299937996876,1023.6833198435344,1657.845115930654,2184.542652188051,2121.91773446222,2111.8919110712195,2355.0336286347906,1680.4622590335343,1459.2504914196825,2091.552204660486,1371.8504452247398,1883.1386717280104,1742.5430532682558,1728.2307598139605
english121,1,21.0,usa,421.02523281467074,531.0382000784554,357.93425498102107,623.9385877648484,431.1272890926778,568.9746303188253,393.4155057600675,356.4575772899161,662.1066227857907,417.02142837042135,560.5189701505981,589.394443263555,361.8681887929769,323.9427887035532,742.4478712202836,415.55318779014124,606.0791297883218,627.9326359162319,587.6569438371179,503.3480224123535,441.2532940083613,406.6379812401192,449.09558959992415,415.8859116111687,324.1956593066064,353.7633752451012,367.66623176505044,317.68489497985024,600.7349413606808,319.6541446321983,510.2190321485206,355.3788504800909,325.110090990942,409.39133826240646,650.0801695422588,576.933308831104,639.89978423074,471.9161613855233,595.5428007738104,343.1735031458618,454.81848132785166,565.8845399131237,467.1466173482239,813.5579233311223,309.36361284044494,414.9168622908488,412.1088291216206,304.1265310220227,387.6365780416414,469.2693557523114,504.1436198578961,380.8863559084624,584.6659626337663,368.9793472705298,436.3219769811637,1688.2407387397434,1443.592059631187,1746.6472225292662,1721.7853144013598,1792.3759075258608,1724.6101381853373,1718.3769659845398,1554.604796620537,1137.957207404825,1750.278711010792,1218.833870872772,1138.2721987360178,1848.2834523547017,2136.21067101172,1429.8345450469676,1386.572875162668,1588.256402426298,1182.4860981408192,1647.983078716214,966.2592733685044,1504.8298429399083,1591.5728039723042,1851.738815557556,1791.7658966977183,2235.428343254767,1926.872910046117,1521.8624656446464,2135.0822419329397,1615.8811734214053,1937.833539913377,1612.8183962252997,1545.2620710235578,2252.0929170412264,1748.0028622069235,1582.9985370149964,1016.3914506611231,1653.7069141364043,1881.8736121016905,1052.0797083395678,1107.869352863083,1793.577088035251,1278.8898634773195,1022.427050166147,1947.1379660564826,2306.87171409431,1799.2625879870584,1825.1942843561092,2063.1458094245336,1620.0075606880284,1149.6315797804743,1923.377701650465,1764.0997189490326,1572.3134100046022,1123.2624976538746,1312.6151677930914
english123,0,28.0,usa,456.38993557975317,718.7320979252205,528.8326169560594,912.7356832798672,705.2725262741259,867.6550992036464,395.9163392457143,329.1088471523678,787.1847766684147,482.8660586514284,662.4479138068546,728.7010343667263,433.6378417882314,319.14882858577784,876.7719440813132,527.5402277891455,707.2319624209368,827.6183466884344,563.659571737704,575.2333420839029,573.3780433091921,458.5921710667646,555.8101367120967,472.0200421251423,383.4256820151667,402.2005436355093,452.84104058846174,316.0641621585037,884.213144917445,309.9094099561525,682.3094238897146,371.1249576657215,327.6583424674963,523.9828905786754,813.1192917747328,797.2695307205264,859.8501520279392,544.6426740573271,506.6038850099494,446.1058279575331,628.5597407530403,675.0809936788996,549.2465101800216,400.11556583793237,344.49816160266175,483.38491061865193,513.5932876862051,264.4308589663381,510.316138784519,609.3667772050098,399.5491110877448,361.6189614477803,514.747616821963,401.5366834903293,505.6215604820902,1943.4292041315273,1367.2496629833229,2124.0842295279604,1648.9192314488605,1966.5629125258536,1756.959513811217,2217.9529151068486,1617.2522368723137,1203.5112292599777,1940.9793552858268,1359.0428127330886,1134.6316661031483,2088.611198806057,2708.266643337078,1528.6061183439788,1442.550259151345,1628.469358193163,1181.2560494413965,1513.8624972963978,1214.115594107796,1434.829374971349,1799.3664240443802,2137.8100197640983,2319.78328485808,2779.1561065890214,2606.0764771875465,1590.8298336049638,2757.280437251906,1592.028563015846,2668.2287490812014,1924.2286231413752,1747.0105210022475,2385.0586542294964,2113.151356332435,1614.4163424700216,1097.951179264457,1803.1385904809272,2340.537245570102,1372.7157617858986,1559.004770684918,1882.9914736292224,1522.8844922443254,919.6933203449366,1811.1736939565055,2546.5304492325477,2090.093894954077,2156.7643089220624,2456.5166075071743,1688.686984607707,1557.52794522321,2453.666173684987,2069.706579730405,1978.795502866756,933.2462939894692,1762.653297956183
english124,1,38.0,usa,346.7341375895291,529.2825206828035,789.5820718776075,533.5357564483605,409.6183160870984,634.1057807571511,335.5594437980801,279.90340594159085,595.1989155897152,301.6716937810439,485.1312752402391,541.5267737870655,253.5839914103763,265.59558001979053,731.1352891559586,313.8121026775941,506.1985560250968,576.4126174866325,523.0356798622721,421.177245313411,338.25945791940427,336.4200478000503,433.63330958504446,352.56058661211296,260.7777007403565,288.4521498662237,788.0733281560215,291.3521240974179,628.6504467565943,299.0198633386025,464.2713648086432,302.0579191955689,265.5292766014861,358.39237002470765,607.9552063719136,602.2719248305681,592.2996269122688,360.942740683736,372.4270936522889,341.1080686696784,241.4342196135341,597.3485874669465,367.35923566509314,316.68171856161104,280.31690321884867,352.2796703607731,402.9494377692464,272.6602012158454,287.7458360769483,456.5884944784593,345.12762473248506,292.27956309763385,440.356477285469,330.885201364765,419.8019430841288,1670.5699907446178,1384.989052106005,1903.3817873036915,1481.5200849232722,1650.0067772806904,1565.7232113414234,1860.1094644406344,1498.3899296569418,1013.8823199034111,1660.7362796954735,1172.8123535628706,1018.4801550809176,1878.594341114648,2135.631655993124,1231.6193613549756,1273.1324249295335,1473.3948583628958,1059.231724481895,1479.3194292346127,1210.5002978666196,1329.4216702289434,1539.7928448566674,1677.9489737114895,1971.6434905488236,2057.206227262156,2003.0450788901555,1753.9605716728124,2087.3477063493124,1293.1326514812938,2121.8540212857524,1475.3140347286517,1536.3083626057935,1848.5158207847303,1621.695566789287,1437.0509008194754,880.2223120885388,1645.0726643367543,1994.589132400533,1289.4938807581375,1268.2037591292958,1906.3114016223424,1463.472799018522,799.4626735528643,1426.2877303628986,1978.5750951232094,1657.5254224119703,1706.254227723161,1737.781773693932,1457.6402995014057,1016.3905521703982,1790.4258121563405,1670.2151319536358,1327.978334271909,908.9080192484288,1391.0050431209577
english126,0,34.0,usa,510.70102146426495,868.1525732296993,791.2375228830894,927.5089799343668,631.4319607614925,916.4408475106936,214.52812222220743,533.8064547478285,952.3013721816628,538.0150216048654,724.8216938481571,842.7929528712737,388.7623252245892,390.72202516080296,998.3635286072548,526.0852661374095,794.0497268201324,893.6974073588209,684.1927758014629,600.6711098586873,709.4825729549859,405.9050422737117,575.103734100496,575.5305442469142,490.2076469269886,511.24032695711696,405.85729948991604,416.8357122588612,968.9538763707676,393.9879690187705,706.9564300594957,481.01813359228896,495.91345577074367,621.9917525687085,942.9905102874008,864.6625932695881,947.6947002265396,691.5099147182539,523.6665388769524,557.4850481623372,401.0089482860199,898.2929132540758,478.1231119606288,435.1575316273537,409.4126991549169,544.572053564723,630.9993123288144,465.3178446572983,513.8102931849853,598.8850763172342,631.2221249133119,539.4087377336839,754.4450987734821,538.0074422508701,516.1068387856035,1953.1659107513835,1722.9299047823731,2147.300779355884,1907.2166370637565,2110.437579348394,2000.3004994928176,1662.227709681023,1856.379683408296,1433.684849009468,1870.3679902635504,1355.3707167203556,1258.603531301648,1834.547685068393,2670.03016663384,1576.7123233426337,1575.0571381842324,1739.4644503500824,1372.1509598263326,1616.6751623179562,1619.099488718975,1714.3768559847804,1896.473418595264,2290.6968365139314,2512.859603030186,2710.9428824875,2634.612122408424,1680.1148535336424,2702.6070297130464,1735.7328707892584,2541.1914566251976,2003.550545902187,2310.25849057816,2415.014658937381,2247.966667992843,1810.5145492679128,1107.8432998658825,2018.9668231762585,2423.459302747905,1840.5895600701651,1968.3764174323967,1863.280211843146,1521.4974123657155,1073.4634882611294,1745.3818202105138,2403.7529297304486,2183.855385661013,2304.8232613725827,2153.022298858109,1523.390307025788,1305.208243445117,1991.7778362665356,1507.998820841858,1495.7033541560895,1051.2561980714836,1563.8971882610217
english127,1,39.0,usa,358.02236577798175,535.2344446071241,479.64793810376545,569.5195489915221,449.6102346715138,621.8592964519606,372.1742887210543,282.1085567719592,686.1826994870643,374.7075603761121,508.74723554862015,579.6251310632551,328.5849860839147,295.73133723015707,698.2956981058802,395.0230113577163,505.3776874429734,626.744049534553,398.3352437801135,433.9399270621286,381.16131486324855,385.4674764104846,405.0508125979303,411.6160135672157,296.04530218421,310.78111329248804,738.925444569378,300.65715163550345,570.0936412519939,270.87022485425047,490.2558349110712,322.3527904759485,319.5602330674363,371.0330514263665,574.1425308899085,626.3313255739732,656.8860666325864,423.7228555006762,482.814798883558,345.78198037984885,265.41554923553224,695.2644221659717,429.9253526332108,365.752849693928,273.932554379634,411.80365679596855,362.4539977617935,305.30451293037896,365.5276941363261,469.4392272399497,383.8407594788358,341.67299250747124,500.4250432297484,336.75553409274306,410.7542559369062,1696.2659314645898,1445.9020245960253,1785.0528969567722,1728.1970533677331,1773.7005355054323,1692.3678693332397,1931.8148438066128,1295.8321760820595,1167.9535191336686,1929.9035734679044,1257.4655445804829,1069.4641075013128,2013.9468422914424,2220.9655585031305,1418.629432169291,1338.7138567678708,1532.5552420684776,1261.591126814656,1376.2058219701792,1058.76938593055,1398.8045121368846,1606.376940720471,1922.41143056802,1997.230101610812,2088.823667749645,1982.582223645707,1805.5833888959673,2200.6473940773094,1551.1860536273675,1996.0734105151887,1586.9361742758504,1287.3355683964733,2096.1572485215997,1841.5311431428772,1564.9428463120228,991.75718383006,1762.5690402821774,1993.8012034303408,1168.1869793628186,1035.4927939111344,1846.495735669004,1608.170759560275,988.499606008382,1508.132137840338,2158.9040583072674,1948.2375559800764,2007.6307008983697,1977.6112558310656,1533.112917721888,1221.3799067080647,2107.798987767014,1671.9495821321739,1425.809224499592,905.2470606709,1387.2460686204229
